id,name,address,type,services
72127,Bel - Merino N Z,"433 Victoria Street, Hamilton Central, Hamilton 3204",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
60800,Waikato Business Banking Centre,"402/410 Victoria Street, Hamilton Central, Hamilton 3204",Business Banking Centre,business_banking_services
101708,Posting box,"64 Ellicott Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101704,Posting box,"Waikato University, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99933,Posting box,"36 Bryce Street, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60554,Waikato University,Knighton Road,Postbox Lobby,box_lobby
101758,Posting box,"Grandview Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58427,Kiwibank ATM,"66 Hyde Avenue, Nawton, Hamilton 3200",ATM,atm
72397,Nawton Stationers,"15/121 Grandview Road, Nawton, Hamilton 3200",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
60620,Waikato Mail Centre Box Lobby,"536 Anglesea Street, Hamilton Central, Hamilton 3204",Postbox Lobby,"box_lobby,parcel_pod"
101825,Posting box,"550 Anglesea Street, Hamilton",Postbox,post_a_letter_standard
101824,Posting box,"550 Anglesea Street, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72164,Playways Toyshop,"707 Grey Street, Hamilton East, Hamilton 3216",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
101751,Posting box,"715 Grey Street, Claudelands, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101761,Posting box,"17 Mill Street, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101723,Posting box,"cnr Abbotsford Street, Hamilton",Postbox,post_a_letter_standard
101771,Posting box,"1187 Victoria Street, Hamilton",Postbox,post_a_letter_standard
101725,Posting box,"78 Forest Lake Road, Hamilton",Postbox,post_a_letter_standard
101733,Posting box,"103 Avalon Drive, Hamilton",Postbox,post_a_letter_standard
102148,Posting box,"Hummocks Road, Lake Coleridge, Lake Coleridge",Postbox,post_a_letter_standard
101762,Posting box,"522 River Road, Hamilton",Postbox,post_a_letter_standard
101731,Posting box,"1320 Victoria Street, Hamilton",Postbox,post_a_letter_standard
101705,Posting box,"999 Heaphy Terrace, Fairfield, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101739,Posting box,"64 Storey Avenue, Hamilton",Postbox,post_a_letter_standard
60597,Five Cross Roads,"258 Peachgrove Road, Fairfield, Hamilton 3214",Postbox Lobby,box_lobby
72206,Five Cross Road Lotto,"258 Peachgrove Road, Fairfield, Hamilton 3214",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101754,Posting box,"266 Peachgrove Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101736,Posting box,"cnr Ulster Street, Hamilton",Postbox,post_a_letter_standard
58394,Kiwibank ATM,"258 Peachgrove Road, Fairfield, Hamilton 3214",ATM,atm
101748,Posting box,"95A Fifth Avenue, Hamilton",Postbox,post_a_letter_standard
101821,Posting box,"89 Garnett Avenue, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60601,Garnett Ave,"369 Te Rapa Road, Beerescourt, Hamilton 3200",Postbox Lobby,box_lobby
72212,Video Ezy Te Rapa & Lotto,"369 Te Rapa Road, Beerescourt, Hamilton 3200",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101732,Posting box,"35 Vercoe Road, Hamilton",Postbox,post_a_letter_standard
101767,Posting box,"371 Peachgrove Road, Hamilton",Postbox,post_a_letter_standard
101749,Posting box,"163 Clarkin Road, Hamilton",Postbox,post_a_letter_standard
101742,Posting box,"40 Powells Road, Hamilton",Postbox,post_a_letter_standard
101763,Posting box,"455 Te Rapa Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101709,Posting box,"25 Hukanui Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101719,Posting box,cnr River Road,Postbox,post_a_letter_standard
101759,Posting box,"3 Braid Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101804,Posting box,"3 Tower Road, Matamata",Postbox,post_a_letter_standard
60185,Matamata PostShop,"28 Arawa Street, Matamata 3400",Postbox Lobby,box_lobby
58165,Matamata PostShop,"28 Arawa Street, Matamata 3400",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,counter_delivery,passport_and_id_photos,parcel_collection"
101776,Posting box,"28 Arawa Street, Matamata",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58421,Kiwibank ATM,"85 Broadway, Matamata 3400",ATM,atm
101773,Posting box,"85 Broadway, Matamata",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101802,Posting box,"169 Bankwood Road, Hamilton",Postbox,post_a_letter_standard
101787,Posting box,"56 Rawhiti Road, Matamata",Postbox,post_a_letter_standard
60144,Te Rapa PostShop,Shop 105 The Base cnr Te Rapa Road and Avalon Drive Te Rapa Hamilton,Postbox Lobby,box_lobby
58279,Te Rapa PostShop,Shop 105 The Base cnr Te Rapa Road and Avalon Drive Te Rapa Hamilton,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,counter_delivery,passport_and_id_photos,parcel_collection"
65152,Kiwibank ATM,Shop 105 The Base cnr Te Rapa Road and Avalon Drive Te Rapa Hamilton,ATM,atm
101822,Posting box,"Te Rapa Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101717,Posting box,"15 Herbert Road, Hamilton",Postbox,post_a_letter_standard
60054,Chartwell Square PostShop,Comries Road,Postbox Lobby,box_lobby
101808,Posting box,"228 Chartwell Square, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101755,Posting box,"189 Hukanui Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101737,Posting box,"197-203 Sandwich Road, Hamilton",Postbox,post_a_letter_standard
72582,Kowhai Food Centre,"656 Horotiu Road, Te Kowhai, Hamilton 3288",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60526,Te Kowhai,656 Horotiu Road,Postbox Lobby,box_lobby
101890,Posting box,"Horotiu Road, Te Kowhai",Postbox,post_a_letter_standard
101735,Posting box,"22 Delamere Road, Hamilton",Postbox,post_a_letter_standard
58053,Chartwell Square PostShop,189 Hukanui Rd,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,counter_delivery,passport_and_id_photos,parcel_collection"
65034,Kiwibank ATM,189 Hukanui Rd,ATM,atm
101711,Posting box,"103 Pukete Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99929,Posting box,"59 Bridge Street, Rakaia",Postbox,post_a_letter_standard
60483,Rakaia,Elizabeth Avenue,Postbox Lobby,box_lobby
101210,Posting box,"150 Seddon Street, Patutahi, Gisborne",Postbox,post_a_letter_standard
60472,Patutahi,"13 Park Road, Patutahi, Gisborne 4072",Postbox Lobby,box_lobby
101729,Posting box,"1199 River Road, Hamilton",Postbox,post_a_letter_standard
101757,Posting box,"1158 River Road, Flagstaff, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101724,Posting box,"4 Admiral Crescent, Hamilton",Postbox,post_a_letter_standard
60321,Rototuna PostShop,"7/44 Horsham Downs Road, Rototuna North, Hamilton 3210",Postbox Lobby,box_lobby
65179,Kiwibank ATM,"44 Horsham Downs Road, Rototuna North, Hamilton 3210",ATM,atm
60764,Rototuna PostShop,"44 Horsham Downs Road, Rototuna North, Hamilton 3210",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services"
101820,Posting box,"44 Horsham Downs Road, Hamilton",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101192,Posting box,"109 Main Road, Makaraka",Postbox,post_a_letter_standard
60529,Te Teko,9 State Highway 30,Postbox Lobby,box_lobby
72589,Te Teko,9 State Highway 30,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100487,Posting box,"State Highway 30, Te Teko",Postbox,post_a_letter_standard
101191,Posting box,"87 Innes Street, Elgin",Postbox,post_a_letter_standard
99063,Gisborne CourierPost Depot,"87 Innes Street, Awapuni, Gisborne 4010",Depot,parcel_collection
100496,Posting box,"265 Waimana Road, Waimana",Postbox,post_a_letter_standard
60558,Waimana,265 Waimana Road,Postbox Lobby,box_lobby
101201,Posting box,"249 Awapuni Road, Gisborne",Postbox,post_a_letter_standard
101173,Posting box,"701 Childers Road, Elgin, Gisborne",Postbox,post_a_letter_standard
72629,Mobil Waharoa,"32 Seddon Street, Waharoa 3401",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101189,Posting box,"285 Grey Street, Gisborne",Postbox,post_a_letter_standard
101186,Posting box,"551 Childers Road, Elgin",Postbox,post_a_letter_standard
101188,Posting box,"826 Gladstone Road, TeHapara",Postbox,post_a_letter_standard
101919,Posting box,"Seddon Street, Waharoa",Postbox,post_a_letter_standard
60546,Waharoa,"60 Seddon Street, Waharoa 3401",Postbox Lobby,box_lobby
60420,Matawai,6527 Matawai Road,Postbox Lobby,box_lobby
101203,Posting box,"690 Gladstone Road, TeHapara",Postbox,post_a_letter_standard
101770,Posting box,"6195 State Highway 1, Horotiu, Horotiu",Postbox,post_a_letter_standard
102246,Posting box,141 Roebuck Road,Postbox,post_a_letter_standard
99895,Posting box,"75 Customhouse Street, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101202,Posting box,"655 Gladstone Road, TeHapara",Postbox,post_a_letter_standard
72214,Sean Shivnan Pharmacy Limited,"578 Gladstone Road, Te Hapara, Gisborne 4010",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
101175,Posting box,"578 Gladstone Road, TeHapara, Gisborne",Postbox,post_a_letter_standard
101180,Posting box,"73 Peel Street, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101181,Posting box,"166 Gladstone Road, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58364,Kiwibank ATM,"232 Gladstone Road, Gisborne 4010",ATM,atm
101174,Posting box,"22 Gladstone Road, Gisborne, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101176,Posting box,"300 Gladstone Road, Gisborne, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101177,Posting box,"363 Gladstone Road, Gisborne, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101196,Posting box,"415 Gladstone Road, Elgin",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60792,Gisborne Business Banking Centre,"129 Gladstone Road, Gisborne 4010",Business Banking Centre,business_banking_services
58086,Gisborne PostShop,"127-137 Gladstone Road, Gisborne",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,parcel_collection,poste_restante,counter_delivery,passport_and_id_photos"
65048,Kiwibank ATM,"127-137 Gladstone Road, Gisborne",ATM,atm
101184,Posting box,"679 Aberdeen Road, TeHapara",Postbox,post_a_letter_standard
101179,Posting box,"18 Peel Street, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60624,Gisborne Box Lobby,"48 Grey Street, Gisborne 4010",Postbox Lobby,box_lobby
101183,Posting box,48 Grey Street,Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101200,Posting box,"102 Wainui Street, Kaiti",Postbox,post_a_letter_standard
60320,Horotiu,6195 State Highway 1,Postbox Lobby,box_lobby
101197,Posting box,"32 Roebuck Road, TeHapara",Postbox,post_a_letter_standard
101185,Posting box,"505 Aberdeen Road, TeHapara",Postbox,post_a_letter_standard
101182,Posting box,"504 Wainui Road, Kaiti, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58128,Kaiti Mall PostShop,"498 Wainui Road, Kaiti, Gisborne 4010",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
65070,Kiwibank ATM,"498 Wainui Road, Kaiti, Gisborne 4010",ATM,atm
60294,Kaiti Mall PostShop,"498 Wainui Road, Kaiti, Gisborne 4010",Postbox Lobby,box_lobby
101199,Posting box,"178 Rutene Road, Kaiti",Postbox,post_a_letter_standard
101190,Posting box,"150 Harris Street, Kaiti",Postbox,post_a_letter_standard
101178,Posting box,"5 Potae Avenue, Mangapapa, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72318,Lytton West Post & Lotto Ltd,"3 Potae Avenue, Lytton West, Gisborne 4010",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
101195,Posting box,"64 Ormond Road, Whataupoko",Postbox,post_a_letter_standard
102071,Posting box,"6 Oneroa Road, Wainui",Postbox,post_a_letter_standard
72122,Ballance Street Bookshop,"53 Ballance Street, Whataupoko, Gisborne 4010",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
101193,Posting box,"345 Ormond Road, Mangapapa",Postbox,post_a_letter_standard
101172,Posting box,"53 Ballance Street, Whataupoko, Gisborne",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101194,Posting box,"176 Ormond Road, Whataupoko",Postbox,post_a_letter_standard
101187,Posting box,"92 De Lautour Road, Kaiti",Postbox,post_a_letter_standard
101198,Posting box,"52 Russell Street, Whataupoko",Postbox,post_a_letter_standard
101873,Posting box,"1145 Te Akau Road, Te Akau",Postbox,post_a_letter_standard
101780,Posting box,"cnr Great South Road, Ngaruawahia",Postbox,post_a_letter_standard
101204,Posting box,"22 Moana Road, Wainui, Gisborne",Postbox,post_a_letter_standard
101209,Posting box,"1150 Matawai Road, Matawai",Postbox,post_a_letter_standard
60519,Taneatua Box Lobby,"52 Tuhoe Street, Taneatua 3123",Postbox Lobby,box_lobby
100497,Posting box,"45 Tuhoe Street, Taneatua",Postbox,post_a_letter_standard
101827,Posting box,"29 Waingaro Road, Ngaruawahia",Postbox,post_a_letter_standard
101826,Posting box,"3 Jesmond Street, Ngaruawahia",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
65104,Kiwibank ATM,"3 Jesmond Street, Ngaruawahia 3720",ATM,atm
60217,Ngaruawahia PostShop,"3 Jesmond Street, Ngaruawahia 3720",Postbox Lobby,box_lobby
101769,Posting box,"83 Jesmond Street, Ngaruawahia",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58186,Ngaruawahia PostShop,"3 Jesmond Street, Ngaruawahia 3720",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
101779,Posting box,"50 Great South Road, Ngaruawahia",Postbox,post_a_letter_standard
60397,Gordonton,1060 Gordonton Road,Postbox Lobby,box_lobby
101686,Posting box,"1062 Gordonton Road, Gordonton",Postbox,post_a_letter_standard
100485,Posting box,"23 Bridge Street, Edgecumbe",Postbox,post_a_letter_standard
60662,Edgecumbe,Bridge Street,Postbox Lobby,box_lobby
100486,Posting box,"College Road, Edgecumbe",Postbox,post_a_letter_standard
72116,Awakeri Store,1057 State Highway 30,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100484,Posting box,"1065 State Highway Highway, Awakeri, Whakatane",Postbox,post_a_letter_standard
72367,More Than Mail,"129 Main Street, Methven 7730",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60429,Methven,"1/93 Main Street, Methven 7730",Postbox Lobby,box_lobby
102080,Posting box,"95 Main Road, Methven",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101790,Posting box,"13 Studholme Street, Morrinsville",Postbox,post_a_letter_standard
102070,Posting box,"59 Cliff Road, TeKaraka",Postbox,post_a_letter_standard
60708,Te Karaka,"59 Cliff Road, Te Karaka 4022",Postbox Lobby,box_lobby
72579,Rangatira Motors,"59 Cliff Road, Te Karaka 4022",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101791,Posting box,"151 Thames Street, Morrinsville",Postbox,post_a_letter_standard
101799,Posting box,"228 Thames Street, Morrinsville",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58171,Morrinsville Paper Plus,"47 Studholme Street, Morrinsville 3300",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,passport_and_id_photos,parcel_collection"
101777,Posting box,"47 Studholme Street, Morrinsville",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60252,Morrinsville Paper Plus,"47 Studholme Street, Morrinsville 3300",Postbox Lobby,box_lobby
65091,Kiwibank ATM,"47 Studholme Street, Morrinsville 3300",ATM,atm
101789,Posting box,"cnr Canada Street, Morrinsville",Postbox,post_a_letter_standard
100495,Posting box,"3 Old Coach Road, Paengaroa",Postbox,post_a_letter_standard
100452,Posting box,"1 Hookey Drive, Te Puke",Postbox,post_a_letter_standard
101853,Posting box,"Joseph Street, Pukemiro, Pukemiro",Postbox,post_a_letter_standard
101788,Posting box,"434 Thames Street, Morrinsville",Postbox,post_a_letter_standard
101764,Posting box,"83 Coronation Road, Morrinsville",Postbox,post_a_letter_standard
100451,Posting box,"26 Boucher Avenue, Te Puke",Postbox,post_a_letter_standard
100450,Posting box,"27 Cameron Road, Te Puke",Postbox,post_a_letter_standard
100534,Posting box,"40 Pyes Pa Road, Tauranga",Postbox,post_a_letter_standard
101872,Posting box,"8 Te Putu Street, Taupiri",Postbox,post_a_letter_standard
58277,Te Puke PostShop,"81 Jellicoe Street, Te Puke 3119",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,passport_and_id_photos,parcel_collection"
60202,Te Puke PostShop,"81 Jellicoe Street, Te Puke 3119",Postbox Lobby,box_lobby
65151,Kiwibank ATM,"81 Jellicoe Street, Te Puke 3119",ATM,atm
100449,Posting box,"81 Jellicoe Street, Te Puke",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100453,Posting box,"4 Dunlop Road, Te Puke",Postbox,post_a_letter_standard
100454,Posting box,"2 Slater Place, Te Puke",Postbox,post_a_letter_standard
60611,Motu Box Lobby,1318 Mutu Road,Postbox Lobby,box_lobby
100533,Posting box,"58 Maleme Street, Tauranga",Postbox,post_a_letter_standard
100455,Posting box,"2 Station Road, Te Puke",Postbox,post_a_letter_standard
102244,Posting box,"11 Hollister Lane, Ohauiti, Tauranga",Postbox,post_a_letter_standard
100448,Posting box,"State Highway 6, Ross",Postbox,post_a_letter_standard
72522,Ross Store,"9 Moorhouse Street, Ross 7812",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60492,Ross,"9 Moorhouse Street, Ross 7812",Postbox Lobby,box_lobby
100535,Posting box,"101 Windemere DRIVE, Tauranga",Postbox,post_a_letter_standard
100536,Posting box,"158 Ohauiti Road, Tauranga",Postbox,post_a_letter_standard
58098,Greerton PostShop,"202 Chadwick Road, Greerton, Tauranga 3112",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,passport_and_id_photos,parcel_collection"
60087,Greerton PostShop,"202 Chadwick Road, Greerton, Tauranga 3112",Postbox Lobby,box_lobby
100531,Posting box,"200 Chadwick Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58400,Kiwibank ATM,"1295 Cameron Road, Gate Pa, Tauranga 3112",ATM,atm
100532,Posting box,"1273 Cameron Road, Tauranga",Postbox,post_a_letter_standard
100537,Posting box,"10 Welcome Bay Road, Tauranga",Postbox,post_a_letter_standard
100476,Posting box,"157 Douglas Street, Whakatane",Postbox,post_a_letter_standard
100538,Posting box,"10 Hairini Street, Tauranga",Postbox,post_a_letter_standard
100477,Posting box,"48 Awatapu Drive, Whakatane",Postbox,post_a_letter_standard
60418,Matata,37 Arawa Street,Postbox Lobby,box_lobby
72353,Matata Superfoods,37 Arawa Street,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100456,Posting box,"37 Arawa Road, Matata",Postbox,post_a_letter_standard
100475,Posting box,"194 King Street, Whakatane",Postbox,post_a_letter_standard
100511,Posting box,"296 St Andrews Drive, Tauranga",Postbox,post_a_letter_standard
100478,Posting box,"200 James Street, Whakatane",Postbox,post_a_letter_standard
100540,Posting box,"117 Maungatapu Road, Tauranga",Postbox,post_a_letter_standard
100541,Posting box,"189 Welcome Bay Road, Tauranga",Postbox,post_a_letter_standard
100543,Posting box,"2 Arawata Avenue, Tauranga",Postbox,post_a_letter_standard
100529,Posting box,"951 Cameron Road, Tauranga",Postbox,post_a_letter_standard
100542,Posting box,"248 Welcome Bay Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100479,Posting box,"132 James Street, Whakatane",Postbox,post_a_letter_standard
100482,Posting box,"41 Stewart Street, Whakatane",Postbox,post_a_letter_standard
100578,Posting box,"State Highway 2, Te Puna",Postbox,post_a_letter_standard
58461,Kiwibank ATM (within The Warehouse - Fraser),"229 Fraser Street, Tauranga South, Tauranga 3112",ATM,atm
100530,Posting box,"229-243 Fraser Street, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100480,Posting box,"88 King Street, Whakatane",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
86017,KiwiBank ATM,"88 King Street, Whakatane 3120",ATM,atm
72297,Civic Video Whakatane,"84 King Street, Whakatane 3120",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100481,Posting box,"10B Nelson Street, Whakatane",Postbox,post_a_letter_standard
99081,Fraser Cove PostCentre,"233 Fraser Street, Tauranga South, Tauranga 3112",Postbox Lobby,box_lobby
60065,Kopeopeo,"88 King Street, Whakatane 3120",Postbox Lobby,box_lobby
100539,Posting box,"291 Maungatapu Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58423,Kiwibank ATM,"291 Maungatapu Road, Maungatapu, Tauranga 3112",ATM,atm
60424,Maungatapu,"291 Maungatapu Road, Maungatapu, Tauranga 3112",Postbox Lobby,box_lobby
72360,Maungatapu Stationers,"291 Maungatapu Road, Maungatapu, Tauranga 3112",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100469,Posting box,"2 Gateway Drive, Whakatane",Postbox,post_a_letter_standard
100528,Posting box,"829-883 Cameron Road, Tauranga",Postbox,post_a_letter_standard
100510,Posting box,"158 Cambridge Road, Tauranga",Postbox,post_a_letter_standard
100471,Posting box,"Hikurangi Street, Whakatane",Postbox,post_a_letter_standard
100526,Posting box,"57 Burrows Street, Tauranga",Postbox,post_a_letter_standard
100527,Posting box,"772 Cameron Road, Tauranga",Postbox,post_a_letter_standard
102245,Posting box,"2 Appenzel Drive, Whakatane",Postbox,post_a_letter_standard
100512,Posting box,"State Highway 2, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100474,Posting box,"143a Commerce Street, Whakatane",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58042,Bethlehem Mall PostShop,"19 Bethlehem Road, Bethlehem, Tauranga 3110",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,parcel_collection"
100524,Posting box,"cnr 13th Avenue, Tauranga",Postbox,post_a_letter_standard
100513,Posting box,"19 Bethleham Rd Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100470,Posting box,"54 Peace Street, Whakatane",Postbox,post_a_letter_standard
60278,Bethlehem Mall PostShop,"19 Bethlehem Road, Bethlehem, Tauranga 3110",Postbox Lobby,box_lobby
100525,Posting box,"cnr 13th Avenue, Tauranga",Postbox,post_a_letter_standard
100515,Posting box,"21 Birch Avenue, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100516,Posting box,"15 Koromiko Street, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60789,Tauranga Business Banking Centre,"610 Cameron Road, Tauranga South, Tauranga 3112",Business Banking Centre,business_banking_services
65170,Kiwibank ATM,"197 The Strand, Whakatane 3120",ATM,atm
60126,Whakatane PostShop,"197 The Strand, Whakatane 3120",Postbox Lobby,box_lobby
58320,Whakatane PostShop,"197 The Strand, Whakatane 3120",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,poste_restante,counter_delivery,passport_and_id_photos,parcel_collection"
100473,Posting box,"173 The Strand, Whakatane",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100514,Posting box,"180 Waihi Road, Tauranga",Postbox,post_a_letter_standard
100523,Posting box,"535 Cameron Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
65146,Kiwibank ATM,"536 Cameron Road, Tauranga 3110",ATM,atm
58267,Tauranga PostShop,"536 Cameron Road, Tauranga 3110",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,poste_restante,counter_delivery,passport_and_id_photos,parcel_collection"
60025,Tauranga PostShop,"536 Cameron Road, Tauranga 3110",Postbox Lobby,box_lobby
100522,Posting box,"476 Cameron Road, Tauranga",Postbox,post_a_letter_standard
100458,Posting box,"15 Pohutakawa Road, Ohope",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60452,Ohope,"15 Pohutukawa Avenue, Ohope 3121",Postbox Lobby,box_lobby
72415,Beach Haven Shop,"15 Pohutukawa Avenue, Ohope 3121",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100509,Posting box,"83 Bellview Road, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60040,Brookfield PostShop,"81 Bellevue Road, Brookfield, Tauranga 3110",Postbox Lobby,box_lobby
65032,Kiwibank ATM,"81 Bellevue Road, Brookfield, Tauranga 3110",ATM,atm
58048,Brookfield PostShop,"81 Bellevue Road, Brookfield, Tauranga 3110",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
100457,Posting box,"205 Pohutakawa Road, Ohope",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100472,Posting box,"13 The Strand, Whakatane",Postbox,post_a_letter_standard
100483,Posting box,"2 Oceanview Road, Whakatane",Postbox,post_a_letter_standard
100459,Posting box,"13 Harbour Road, Ohope",Postbox,post_a_letter_standard
60500,Seventh Avenue Box Lobby,"399 Cameron Road, Tauranga 3110",Postbox Lobby,"box_lobby,parcel_pod"
100517,Posting box,"53 7th Avenue, Tauranga",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60359,Waitoa,"3832 State Highway 26, Waitoa 3310",Postbox Lobby,box_lobby
72662,Waitoa General Store,"3832 State Highway 26, Waitoa 3310",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101931,Posting box,"Main Road, Waitoa",Postbox,post_a_letter_standard
